smiles,cid,name,broad_id,smiles_number
CC[C@H](C)[C@@H]1N[C@@H]2C=Cc3c(cc(nc3[C@H]2O)C(=O)O[C@H](C)[C@@H]2NC(=O)c3csc(n3)[C@@H](NC(=O)[C@H]3CSC(=N3)\C(NC(=O)[C@@H](NC(=O)c3csc(n3)[C@]3(CCC(=N[C@@H]3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC1=O)[C@@H](C)O)=C\C)[C@](C)(O)[C@@H](C)O)[C@H](C)O,16154490,thiostrepton,BRD-K58049875-001-04-7,smiles5
CC[C@H](C)[C@@H]1N[C@@H]2C=Cc3c(cc(nc3[C@H]2O)C(=O)O[C@H](C)[C@@H]2NC(=O)c3csc(n3)[C@@H](NC(=O)[C@H]3CSC(=N3)\C(NC(=O)[C@@H](NC(=O)c3csc(n3)[C@]3(CCC(=N[C@@H]3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC1=O)[C@@H](C)O)=C\C)[C@](C)(O)[C@@H](C)O)[C@H](C)O,16154490,thiostrepton,BRD-K58049875-001-04-7,smiles5
CC[C@H](C)[C@@H]1N[C@@H]2C=Cc3c(cc(nc3[C@H]2O)C(=O)O[C@H](C)[C@@H]2NC(=O)c3csc(n3)[C@@H](NC(=O)[C@H]3CSC(=N3)\C(NC(=O)[C@@H](NC(=O)c3csc(n3)[C@]3(CCC(=N[C@@H]3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC1=O)[C@@H](C)O)=C\C)[C@](C)(O)[C@@H](C)O)[C@H](C)O,16154490,thiostrepton,BRD-K58049875-001-04-7,smiles5
CC[C@H](C)[C@@H]1N[C@@H]2C=Cc3c(cc(nc3[C@H]2O)C(=O)O[C@H](C)[C@@H]2NC(=O)c3csc(n3)[C@@H](NC(=O)[C@H]3CSC(=N3)\C(NC(=O)[C@@H](NC(=O)c3csc(n3)[C@]3(CCC(=N[C@@H]3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC1=O)[C@@H](C)O)=C\C)[C@](C)(O)[C@@H](C)O)[C@H](C)O,16154490,thiostrepton,BRD-K58049875-001-04-7,smiles5
CC[C@H](C)[C@@H]1N[C@@H]2C=Cc3c(cc(nc3[C@H]2O)C(=O)O[C@H](C)[C@@H]2NC(=O)c3csc(n3)[C@@H](NC(=O)[C@H]3CSC(=N3)\C(NC(=O)[C@@H](NC(=O)c3csc(n3)[C@]3(CCC(=N[C@@H]3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC1=O)[C@@H](C)O)=C\C)[C@](C)(O)[C@@H](C)O)[C@H](C)O,16154490,thiostrepton,BRD-K58049875-001-04-7,smiles5
CC[C@H](C)[C@@H]1N[C@@H]2C=Cc3c(cc(nc3[C@H]2O)C(=O)O[C@H](C)[C@@H]2NC(=O)c3csc(n3)[C@@H](NC(=O)[C@H]3CSC(=N3)\C(NC(=O)[C@@H](NC(=O)c3csc(n3)[C@]3(CCC(=N[C@@H]3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC1=O)[C@@H](C)O)=C\C)[C@](C)(O)[C@@H](C)O)[C@H](C)O,16154490,thiostrepton,BRD-K58049875-001-04-7,smiles5
CC[C@H](C)[C@@H]1N[C@@H]2C=Cc3c(cc(nc3[C@H]2O)C(=O)O[C@H](C)[C@@H]2NC(=O)c3csc(n3)[C@@H](NC(=O)[C@H]3CSC(=N3)\C(NC(=O)[C@@H](NC(=O)c3csc(n3)[C@]3(CCC(=N[C@@H]3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC1=O)[C@@H](C)O)=C\C)[C@](C)(O)[C@@H](C)O)[C@H](C)O,16154490,thiostrepton,BRD-K58049875-001-04-7,smiles5
CC[C@H](C)[C@@H]1N[C@@H]2C=Cc3c(cc(nc3[C@H]2O)C(=O)O[C@H](C)[C@@H]2NC(=O)c3csc(n3)[C@@H](NC(=O)[C@H]3CSC(=N3)\C(NC(=O)[C@@H](NC(=O)c3csc(n3)[C@]3(CCC(=N[C@@H]3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC1=O)[C@@H](C)O)=C\C)[C@](C)(O)[C@@H](C)O)[C@H](C)O,16154490,thiostrepton,BRD-K58049875-001-04-7,smiles5
CC[C@H](C)[C@@H]1N[C@@H]2C=Cc3c(cc(nc3[C@H]2O)C(=O)O[C@H](C)[C@@H]2NC(=O)c3csc(n3)[C@@H](NC(=O)[C@H]3CSC(=N3)\C(NC(=O)[C@@H](NC(=O)c3csc(n3)[C@]3(CCC(=N[C@@H]3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC1=O)[C@@H](C)O)=C\C)[C@](C)(O)[C@@H](C)O)[C@H](C)O,16154490,thiostrepton,BRD-K58049875-001-04-7,smiles5
COc1cccc(Nc2c(cnc3c(C)cc(cc23)S(=O)(=O)c2cccc(c2)C(=O)N(C)C)C(N)=O)c1,9827968,GSK256066,BRD-K37590257-001-02-8,smiles1
CC(=O)NC[C@H]1CN(C(=O)O1)c1ccc(c(F)c1)-c1ccc(CNCc2cnn[nH]2)cc1,11224409,radezolid,BRD-K84683831-001-01-0,smiles1
Cn1c(nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O)N1CCCCS1(=O)=O,54682040,BMS-707035,BRD-K49555808-001-03-9,smiles1
O=C(NC1CC1)Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1,135398495,AT-9283,BRD-K24576554-001-04-8,smiles1
COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(CC2)S(C)(=O)=O)nc1N,6918852,R547,BRD-K52233191-001-02-4,smiles1
CC(C)c1cc(Cc2c(C)cc(OCC(O)=O)cc2C)ccc1O,9862248,sobetirome,BRD-K85406984-001-01-0,smiles1
CC(C)c1cc(Cc2c(C)cc(OCC(O)=O)cc2C)ccc1O,9862248,sobetirome,BRD-K85406984-001-01-0,smiles2
OC(=O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc21,24748573,CX-4945,BRD-K81458380-001-04-9,smiles1
COc1nccc(n1)-c1c(ncn1C1CCNCC1)-c1ccc(F)cc1,9863367,SB-242235,BRD-K19412355-001-01-0,smiles1
CC(=O)O[C@H]1[C@@H](O)[C@H]2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]2(O)C(=O)C[C@@](C)(O[C@]12C)C=C,47936,forskolin,BRD-K09602097-001-13-6,smiles1
CC(=O)O[C@H]1[C@@H](O)[C@H]2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]2(O)C(=O)C[C@@](C)(O[C@]12C)C=C,47936,forskolin,BRD-K09602097-001-13-6,smiles2
CC(=O)O[C@H]1[C@@H](O)[C@H]2C(C)(C)CC[C@H](O)[C@]2(C)[C@@]2(O)C(=O)C[C@@](C)(O[C@]12C)C=C,47936,forskolin,BRD-K09602097-001-13-6,smiles3
Fc1cccc(COc2ccc(Nc3ncnc4ccc(NC(=O)C=C)cc34)cc2Cl)c1,24739943,AST-1306,BRD-K26838195-075-04-9,smiles1
Nc1nc(=O)n(cc1F)[C@H]1C[C@H](O)[C@@H](CO)O1,515328,fdcyd,BRD-K18157228-001-01-7,smiles1
CC1(C)CC[C@@]2(CC[C@]3(C)[C@@H]([C@@H]2C1)C(=O)C=C1[C@@]2(C)C=C(C#N)C(=O)C(C)(C)[C@@H]2CC[C@@]31C)C(O)=O,400010,bardoxolone,BRD-K20545304-001-01-6,smiles1
C(Cc1c[nH]c2ccccc12)Nc1ccc(Nc2ccncc2)cc1,11609586,serdemetan,BRD-K65924316-001-03-1,smiles1
C(Cc1c[nH]c2ccccc12)Nc1ccc(Nc2ccncc2)cc1,11609586,serdemetan,BRD-K65924316-001-03-1,smiles2
CCOC(=O)[C@@H](N)Cc1ccc(cc1)-c1cc(O[C@H](c2ccc(Cl)cc2-n2ccc(C)n2)C(F)(F)F)nc(N)n1,25181577,telotristat-ethyl,BRD-K94559059-091-01-6,smiles1
CCOC(=O)[C@@H](N)Cc1ccc(cc1)-c1cc(O[C@H](c2ccc(Cl)cc2-n2ccc(C)n2)C(F)(F)F)nc(N)n1,25181577,telotristat-ethyl,BRD-K94559059-091-01-6,smiles2
CCOC(=O)[C@@H](N)Cc1ccc(cc1)-c1cc(O[C@H](c2ccc(Cl)cc2-n2ccc(C)n2)C(F)(F)F)nc(N)n1,25181577,telotristat-ethyl,BRD-K94559059-091-01-6,smiles3
COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCCCCCC(=O)NO,24756910,CUDC-101,BRD-K41278234-001-03-0,smiles1
Cc1cc(O)c2c3c1c1c(C)cc(O)c4c1c1c3c3c(c(O)cc(O)c3c2=O)c2c(O)cc(O)c(c12)c4=O,137629134,hypericin,BRD-K29673530-001-05-4,smiles1
N[C@H]([C@@H]1CC(Cl)=NO1)C(O)=O,16758175,acivicin,BRD-K13050541-001-01-9,smiles1
NC1(CCC1)c1ccc(cc1)-c1nc2ccn3c(n[nH]c3=O)c2cc1-c1ccccc1,24964624,MK-2206,BRD-K68065987-300-09-1,smiles1
Clc1ccc2nc(NC(=O)Cc3ccccc3)n3nc(nc3c2c1)-c1ccco1,393595,MRS-1220,BRD-K37618799-001-03-0,smiles1
Clc1ccc2nc(NC(=O)Cc3ccccc3)n3nc(nc3c2c1)-c1ccco1,393595,MRS-1220,BRD-K37618799-001-03-0,smiles2
CCCC(=O)Nc1ncnc2n(cnc12)[C@@H]1O[C@@H]2COP(O)(=O)O[C@H]2[C@H]1OC(=O)CCC,9687,bucladesine,BRD-A94624445-236-17-0,smiles1
CCCC(=O)Nc1ncnc2n(cnc12)[C@@H]1O[C@@H]2COP(O)(=O)O[C@H]2[C@H]1OC(=O)CCC,9687,bucladesine,BRD-A94624445-236-17-0,smiles3
CCCC(=O)Nc1ncnc2n(cnc12)C1O[C@@H]2COP(O)(=O)O[C@H]2[C@H]1OC(=O)CCC,5702210,bucladesine,BRD-A94624445-236-17-0,smiles2
C(CNc1nc2ccccc2s1)COc1cccc(CN2CCCCC2)c1,91769,zolantidine,BRD-K08996725-332-01-7,smiles1
CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)Nc1ccc(O)cc1,6604822,AM-404,BRD-K55462201-001-07-3,smiles1
C[C@H](NC[C@H](O)CP(O)(=O)CC1CCCCC1)c1ccc(Cl)c(Cl)c1,197584,CGP-54626,BRD-A74208568-003-01-5,smiles1
C[C@H](NC[C@H](O)CP(O)(=O)CC1CCCCC1)c1ccc(Cl)c(Cl)c1,197584,CGP-54626,BRD-A74208568-003-01-5,smiles2
Clc1ccc(cc1)C1(CCNCC1)c1ccc(cc1)-c1cn[nH]c1,11175137,AT7867,BRD-K12040459-001-06-0,smiles1
Clc1ccc(cc1)C1(CCNCC1)c1ccc(cc1)-c1cn[nH]c1,11175137,AT7867,BRD-K12040459-001-06-0,smiles2
Oc1ccccc1\C=N\NC(=O)c1ccccc1O,135484660,SCS,BRD-K78496197-001-03-9,smiles1
Oc1ccccc1\C=N\NC(=O)c1ccccc1O,135484660,SCS,BRD-K78496197-001-03-9,smiles2
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,26937,clobutinol,BRD-A43809092-003-02-1,smiles1
CCCCc1cc2ccccc2c(OCCN(C)C)n1,6857,dimethisoquin,BRD-K73391359-003-10-2,smiles1
O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,66826,nitarsone,BRD-K56707426-001-02-0,smiles1
O[As](O)(=O)c1ccc(cc1)[N+]([O-])=O,66826,nitarsone,BRD-K56707426-001-02-0,smiles2
CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,3948,lomefloxacin,BRD-A75850590-213-01-0,smiles1
CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,3948,lomefloxacin,BRD-A75850590-213-01-0,smiles2
CCC(C)[C@H]1O[C@@]2(C[C@@H]3C[C@@H](C\C=C(C)\[C@@H](OC4C[C@H](OC)C(O[C@H]5C[C@H](OC)[C@@H](NC(C)=O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)C=C[C@@H]1C,6450531,eprinomectin,BRD-A91366704-001-01-9,smiles1
CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,25117126,defactinib,BRD-K43578482-001-01-4,smiles1
CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1,25117126,defactinib,BRD-K43578482-001-01-4,smiles2
CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,49792852,NMS-1286937,BRD-K83699324-001-01-1,smiles1
FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,6444692,mubritinib,BRD-K19061412-001-02-4,smiles1
FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,6444692,mubritinib,BRD-K19061412-001-02-4,smiles2
FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,6444692,mubritinib,BRD-K19061412-001-02-4,smiles3
COc1cc(F)c(F)c(Nc2ccc(I)cc2F)c1NS(=O)(=O)C1(C[C@H](O)CO)CC1,44182295,refametinib,BRD-K85751432-001-03-3,smiles1
CC1(C)Oc2ccc(cc2[C@H]([C@@H]1O)N1CCCC1=O)C#N.CC1(C)Oc2ccc(cc2[C@@H]([C@H]1O)N1CCCC1=O)C#N,76968376,cromakalim,BRD-M89827113-001-01-5,smiles1
NC(=O)c1cn(C2OC(CO)[C@H](O)[C@@H]2O)c2ncnc(N)c12,16760643,sangivamycin,BRD-A64064900-001-02-3,smiles1
CC(=O)O[C@H]1CC2(C)OC2CCC2(C)OC2CC2CC(=O)C(=C)C1C2(C)C,10407195,hypoestoxide,BRD-A51571244-001-01-9,smiles1
CN[C@H](CNC(=O)N1CCC[C@H](C1)[C@@H](OCCNC(=O)OC)c1cccc(Cl)c1)C[C@H]1CCCOC1,16126898,VTP-27999,BRD-K81694556-003-01-9,smiles1
O=C(\C=C\c1ccc2ccccc2n1)c1ccncc1,25142799,PFK-015,BRD-K95573441-001-01-2,smiles1
O=C(\C=C\c1ccc2ccccc2n1)c1ccncc1,25142799,PFK-015,BRD-K95573441-001-01-2,smiles2
CC1(C)N(CCCCO)C(=O)N(C1=O)c1ccc(C#N)c(c1)C(F)(F)F,132981,RU-58841,BRD-K62762455-001-01-3,smiles1
CSc1ccc(OCc2ncc(n2C)[N+]([O-])=O)cc1,68792,fexinidazole,BRD-K37069697-001-01-3,smiles1
NC1=NC(=O)N(CN1)[C@H]1C[C@@H](O)[C@@H](CO)O1,71167912,KP-1212,BRD-K46690591-001-01-2,smiles1
CCn1ccnc1CC1COc2ccccc2O1,133621,imiloxan,BRD-A10903566-003-07-7,smiles1
CN1CCc2c(C1)c1cc(C)ccc1n2CCc1ccc(C)nc1,197033,latrepirdine,BRD-K55703048-001-07-7,smiles1
CN1CCc2c(C1)c1cc(C)ccc1n2CCc1ccc(C)nc1,197033,latrepirdine,BRD-K55703048-001-07-7,smiles2
CN1CCc2c(C1)c1cc(C)ccc1n2CCc1ccc(C)nc1,197033,latrepirdine,BRD-K55703048-001-07-7,smiles3
C[C@H]1CCC\C(C)=C/C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)C(\C)=C\c1csc(C)n1,447865,epothilone-d,BRD-K52762805-001-01-2,smiles1
Nc1ccccc1NC(=O)c1ccc(CNc2nccc(n2)-c2cccnc2)cc1,9865515,mocetinostat,BRD-K16485616-001-08-9,smiles1
Nc1ccccc1NC(=O)c1ccc(CNc2nccc(n2)-c2cccnc2)cc1,9865515,mocetinostat,BRD-K16485616-001-08-9,smiles2
Nc1ccccc1NC(=O)c1ccc(CNc2nccc(n2)-c2cccnc2)cc1,9865515,mocetinostat,BRD-K16485616-001-08-9,smiles3
C[C@]12CCC3C(CC[C@]4(O)C[C@@H](O)CC[C@]34C=O)[C@@]1(O)CCC2C1=CC(=O)OC1,5702136,k-strophanthidin,BRD-A55312468-001-04-7,smiles1
Cn1cc(CNCC2CCN(CC2)c2ncc(cn2)C(=O)NO)c2ccccc12,11538455,JNJ-26481585,BRD-K83837640-001-04-8,smiles1
OC(=O)c1ccc(Nc2ncc3CN=C(c4cc(Cl)ccc4-c3n2)c2c(F)cccc2F)cc1,11712649,MLN-8054,BRD-K83963101-001-06-9,smiles1
Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4n(Cc5cccc(F)c5)ncc4c3)c12,10437018,BMS-599626,BRD-K07106112-003-03-8,smiles1
Cc1c(NC(=O)OC[C@@H]2COCCN2)cn2ncnc(Nc3ccc4n(Cc5cccc(F)c5)ncc4c3)c12,10437018,BMS-599626,BRD-K07106112-003-03-8,smiles2
CC(=O)NCC(=O)N1[C@H]2CC[C@@H]1c1cc(Nc3ncc(c(NC4CCC4)n3)C(F)(F)F)ccc21,51346455,PF-03814735,BRD-K68747584-001-02-0,smiles1
CC(=O)NCC(=O)N1[C@H]2CC[C@@H]1c1cc(Nc3ncc(c(NC4CCC4)n3)C(F)(F)F)ccc21,51346455,PF-03814735,BRD-K68747584-001-02-0,smiles2
CCCC[C@H](NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1,11857239,narlaprevir,BRD-K38287497-001-01-2,smiles1
C[C@@H](N)c1ccc(cc1)C(=O)Nc1ccnc2[nH]ccc12,9810884,Y-39983,BRD-K56751279-300-01-4,smiles1
CC(C)n1c(C)ncc1-c1ccnc(Nc2ccc(cc2)S(C)(=O)=O)n1,16747683,AZD5438,BRD-K72414522-001-06-7,smiles1
CC(C)n1c(C)ncc1-c1ccnc(Nc2ccc(cc2)S(C)(=O)=O)n1,16747683,AZD5438,BRD-K72414522-001-06-7,smiles2
CC(C)n1c(C)ncc1-c1ccnc(Nc2ccc(cc2)S(C)(=O)=O)n1,16747683,AZD5438,BRD-K72414522-001-06-7,smiles3
COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1)N1CCC(CC1)N(C)C,57390074,AP26113,BRD-K56032964-001-02-1,smiles1
O=C(O[Cr](OC(=O)c1ccccn1)OC(=O)c1ccccn1)c1ccccn1,625469,picolinic-acid,BRD-K01029106-001-01-4,smiles1
OC(=O)c1ccccn1,1018,picolinic-acid,BRD-K01029106-001-01-4,smiles2
OC(=O)c1ccccn1,1018,picolinic-acid,BRD-K01029106-001-01-4,smiles3
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1C(=O)Nc1snnc1-c1ccccc1,46940575,GDC-0152,BRD-K68938568-001-01-7,smiles1
CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@]2(O)[C@@H]3C=C(C)C(=O)[C@@]3(O)CC(CO)=C[C@H]2[C@@H]2C(C)(C)[C@]12OC(C)=O,27924,12-O-tetradecanoylphorbol-13-acetate,BRD-K68552125-001-05-3,smiles1
OC(=O)\C=C\c1ccc(cc1)-c1ccc(O)c(c1)C12CC3CC(CC(C3)C1)C2,9864378,adarotene,BRD-K00152668-001-01-5,smiles1
CC[C@@H](C)Nc1cc(C(=O)NC2CC3CCC(C2)N3c2ccc(cn2)C(=O)C2CC2)c(C)cc1C(N)=O,57748689,XL888,BRD-A03506276-001-01-5,smiles1
CN1CCN(CC1)c1cc(Nc2cc(C)[nH]n2)nc(\C=C\c2ccccc2)n1,16041424,ENMD-2076,BRD-K68488863-001-04-9,smiles1
CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,24795070,SGI-1776,BRD-K80700417-001-04-2,smiles1
Cc1ccc(cc1)C(=O)NCCCCCC(=O)Nc1ccccc1N,56654642,RG2833,BRD-K02389548-001-02-5,smiles1
Cc1ccc(cc1)C(=O)NCCCCCC(=O)Nc1ccccc1N,56654642,RG2833,BRD-K02389548-001-02-5,smiles2
COc1ccc(cn1)-c1cc2c(C)nc(N)nc2n([C@H]2CC[C@@H](CC2)OCCO)c1=O,25033539,PF-04691502,BRD-K07310275-001-02-5,smiles1
Cc1nc(N)sc1-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1,6420138,CYC116,BRD-K64866502-001-03-9,smiles1
Cc1nc(N)sc1-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1,6420138,CYC116,BRD-K64866502-001-03-9,smiles2
CCN(CC)C(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2cccc(O)c12,11417954,ADL5859,BRD-K39624409-003-02-6,smiles1
CCN(CC)C(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2cccc(O)c12,11417954,ADL5859,BRD-K39624409-003-02-6,smiles2
CC(C)C(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@](C)(F)[C@@H]1OC(=O)C(C)C,16122663,mericitabine,BRD-K69726595-001-01-2,smiles1
O=C(Cc1ccc(cn1)-c1ccc(OCCN2CCOCC2)cc1)NCc1ccccc1,23635314,KX2-391,BRD-K29968218-001-03-2,smiles1
Clc1cccc(NC(=O)Nc2ncc(CCNc3ncnc4ccsc34)s2)c1,24995524,SNS-314,BRD-K71512533-066-02-8,smiles1
Clc1cccc(NC(=O)Nc2ncc(CCNc3ncnc4ccsc34)s2)c1,24995524,SNS-314,BRD-K71512533-066-02-8,smiles2
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,16007391,barasertib-HQPA,BRD-K63923597-001-10-0,smiles1
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,16007391,barasertib-HQPA,BRD-K63923597-001-10-0,smiles2
Cc1c(cc(C(=O)NCc2ccc(cn2)S(C)(=O)=O)c(=O)n1-c1cccc(c1)C(F)(F)F)-c1ccnn1C,46861623,AZD9668,BRD-K31476763-001-01-5,smiles1
COc1ccc(cc1CO)-c1ccc2c(nc(nc2n1)N1CCOC[C@@H]1C)N1CCOC[C@@H]1C,25262965,AZD8055,BRD-K69932463-001-10-6,smiles1
Cn1cc(cn1)-c1[nH]c2cc(NC(=O)[C@H](N)C3CCCCC3)cc3c2c1cn[nH]c3=O,135565545,PF-477736,BRD-K03063480-001-06-6,smiles1
Cn1cc(cn1)-c1[nH]c2cc(NC(=O)[C@H](N)C3CCCCC3)cc3c2c1cn[nH]c3=O,135565545,PF-477736,BRD-K03063480-001-06-6,smiles2
Cn1cc(cn1)-c1[nH]c2cc(NC(=O)[C@H](N)C3CCCCC3)cc3c2c1cn[nH]c3=O,135565545,PF-477736,BRD-K03063480-001-06-6,smiles3
Cc1nc(C(=O)NCC(O)=O)c(O)c2ccc(Oc3ccccc3)cc12,11256664,FG-4592,BRD-K14385366-001-04-4,smiles1
Cc1nc(C(=O)NCC(O)=O)c(O)c2ccc(Oc3ccccc3)cc12,11256664,FG-4592,BRD-K14385366-001-04-4,smiles2
COc1cc2c(ncnc2cc1OCCCN1CCCCC1)N1CCN(CC1)C(=O)Nc1ccc(OC(C)C)cc1,3038522,tandutinib,BRD-K89162000-001-06-4,smiles1
COc1cc2c(ncnc2cc1OCCCN1CCCCC1)N1CCN(CC1)C(=O)Nc1ccc(OC(C)C)cc1,3038522,tandutinib,BRD-K89162000-001-06-4,smiles2
CO[C@H]1[C@@H](O)C(C)O[C@@H](O[C@H]2CC[C@@]3(C=O)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@H](CC[C@]43O)C3=CC(=O)OC3)C2)C1O,73438925,peruvoside,BRD-A72716251-001-01-5,smiles1
Cn1ncc(Cl)c1-c1cc(sc1Cl)C(=O)N[C@H](CN)Cc1cccc(F)c1,46843057,GSK2110183,BRD-K25412176-001-01-9,smiles1
CN[C@H]1CN(C[C@@H]1OC)c1ccc2c(n1)n(cc(C(O)=O)c2=O)-c1nccs1,9952884,voreloxin,BRD-K23677682-003-01-2,smiles1
Cc1coc-2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,114917,tanshinone-i,BRD-K34073885-001-09-3,smiles1
Cc1coc-2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,114917,tanshinone-i,BRD-K34073885-001-09-3,smiles2
Cc1nc(sc1CSc1ccc(OCC(O)=O)c(C)c1)-c1ccc(cc1)C(F)(F)F,9803963,GW-501516,BRD-K14880289-001-02-2,smiles1
Cc1nc(sc1CSc1ccc(OCC(O)=O)c(C)c1)-c1ccc(cc1)C(F)(F)F,9803963,GW-501516,BRD-K14880289-001-02-2,smiles2
CN(C)C(=N)NCCC[C@H](N)C(O)=O,123831,asymmetrical-dimethylarginine,BRD-K36269323-300-02-6,smiles1
FC(F)(F)Oc1ccc(NC(=O)c2sccc2NCc2ccnc3ccccc23)cc1,9868037,OSI-930,BRD-K25340465-001-11-1,smiles1
FC(F)(F)Oc1ccc(NC(=O)c2sccc2NCc2ccnc3ccccc23)cc1,9868037,OSI-930,BRD-K25340465-001-11-1,smiles2
CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4cc(F)c(C)c5CC[C@H](N)c(c3Cn1c2=O)c45,151115,exatecan-mesylate,BRD-K92150287-066-01-2,smiles1
CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4cc(F)c(C)c5CC[C@H](N)c(c3Cn1c2=O)c45,151115,exatecan-mesylate,BRD-K92150287-066-01-2,smiles2
C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@@H](OC(=O)C[C@@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)C(\C)=C\c1csc(C)n1,129010071,epothilone-b,BRD-K68164687-001-01-6,smiles1
COc1ccc(cc1)-n1nc2c3CCCCCc3[nH]cc2c1=O,163844,CGS-20625,BRD-K68103045-001-02-9,smiles1
COc1ccc(cc1)-n1nc2c3CCCCCc3[nH]cc2c1=O,163844,CGS-20625,BRD-K68103045-001-02-9,smiles2
CCOC(=O)c1ncc2[nH]c3cccc(OC(C)C)c3c2c1C,115210,ZK-93426,BRD-K68392338-003-02-0,smiles1
CCOC(=O)c1ncc2[nH]c3cccc(OC(C)C)c3c2c1C,115210,ZK-93426,BRD-K68392338-003-02-0,smiles2
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,4261,entinostat,BRD-K77908580-001-09-6,smiles1
